order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
86f0bcd9b426a2c1022ae317c7f27be6,dd24965dd5aa551df36ce4baf180445b,unavailable,2017-03-08 15:13:03,2017-03-08 15:13:03,,,2017-03-29 00:00:00
98fe01bc254b759c1f2c11d77c2891d5,30f3b26a06e5a67682305298f83e6be3,unavailable,2017-10-17 18:34:56,2017-10-18 18:37:08,,,2017-11-24 00:00:00
f56dc9034c3962e36d49fb73baa12800,5c4795c07c0bd317adaf7406327bbfa9,unavailable,2017-08-10 22:20:51,2017-08-12 02:09:15,,,2017-09-14 00:00:00
0130f0f71fb0e831d18e6a3b33a3a50c,e56f6dff7b8ac9813ddeb2312f0d834f,unavailable,2017-05-12 10:17:23,2017-05-13 03:10:13,,,2017-05-22 00:00:00
ddaec6fff982b13e7e048b627a11d6da,68f4ad79cc0c2ad06e19088f5c00e9fa,canceled,2016-10-04 19:41:32,,,,2016-11-16 00:00:00
84b8ba39037606b7b30a39d02e9e4154,7c2bf05f6902368e5d21040b68c2bbdb,unavailable,2018-06-27 19:51:02,2018-06-27 20:11:41,,,2018-07-12 00:00:00
5290c34bd38a8a095b885f13958db1e1,92af427e290117f39d9ff908566072e0,canceled,2018-08-21 10:25:18,,,,2018-09-06 00:00:00
2f30c0b1905c65a8ff6c6358bc909625,e963d0e4f815dcd28b135d7d340ec51a,unavailable,2017-12-08 09:32:48,2017-12-09 13:30:49,,,2018-01-03 00:00:00
534a0fbe91a806a1dc6bf09b497e3d6f,d17ae8582d302dbd41b87e5028e8c0e2,unavailable,2018-01-22 02:45:40,2018-01-23 03:36:43,,,2018-02-06 00:00:00
5965bbd72c3ca0d9634419437ca53897,3dd8536c33d454b9a9d05ba357eeaaa9,unavailable,2017-01-30 10:29:25,2017-01-30 11:31:31,,,2017-03-08 00:00:00
03310aa823a66056268a3bab36e827fb,25dbbf0c477fd4ae0880aaffbb12e8b3,canceled,2018-08-07 16:33:59,,,,2018-09-04 00:00:00
b07abc8b9acaf00e79b4657419f469f3,15308b044c9608fc82e57f2e5d6878f6,unavailable,2017-03-09 17:45:04,2017-03-09 17:45:04,,,2017-03-28 00:00:00
1ff6183537eb3a189de77b309ed28ad1,52ac1d5c2063338b5a45f69a14528c9b,unavailable,2018-01-02 17:31:02,2018-01-04 11:57:21,,,2018-01-31 00:00:00
2411e5019928e883d049f7242362c23b,92ac70cce9e5ac1bb34996610d9564a4,unavailable,2017-09-17 12:15:07,2017-09-17 12:25:09,,,2017-10-05 00:00:00
f8303e6eff198d1749d04649a1eb2bb6,4569e86ad4faba51cadc49ea1657ac3a,unavailable,2018-01-21 20:44:54,2018-01-22 13:58:50,,,2018-02-21 00:00:00
4c8b9947280829d0a8b7e81cc249b875,403c35c4d8813bf67b3d396b91ca1619,canceled,2018-08-09 14:54:47,,,,2018-08-21 00:00:00
c2ccb6c2af36d8492e83ecf528f2755c,07a4bb60f62e5ce83b63a08f0cd050bc,unavailable,2018-05-21 13:48:16,2018-05-21 16:14:54,,,2018-06-05 00:00:00
b7be5e58fd37e6165dbb39e8362c8446,021ed85d23b734289c4dd0c827a3559e,unavailable,2017-06-29 18:07:49,2017-06-29 18:23:47,,,2017-08-02 00:00:00
b13ea375fe9c728832688264638f84cf,0dc5884bc5ffba283678229f27e07ff9,canceled,2018-08-22 18:52:29,,,,2018-09-19 00:00:00
bcd65d5c97ac448bb3efc90b759909fd,b6ba3ad41b033a7f107aabad3dabff93,unavailable,2018-07-20 16:24:23,2018-07-20 16:44:16,,,2018-08-01 00:00:00
46f36d95da75ced0462d57df904d36d0,06c629d842cb8236fceea0a9e90ccd1a,unavailable,2017-03-02 15:27:25,2017-03-02 15:35:19,,,2017-03-23 00:00:00
4748c7d66bbedbf52de84b3bc4cbc482,59e42a0f4ed79508f022aca1f2f87e25,unavailable,2017-05-25 21:45:54,2017-05-25 21:55:08,,,2017-06-08 00:00:00
ea844c92cf978ea23321fa7fe5871761,6ddc45ad08e6a2c885ca2255fc52d6df,canceled,2018-09-13 09:56:12,,,,2018-09-27 00:00:00
79563470c891926bb9507d1ad1ff661d,27fc1e85ea154f4ad91805cf8ce1fb55,unavailable,2017-07-05 13:51:35,2017-07-05 17:39:16,,,2017-07-27 00:00:00
9be3c9722389548409bf4cb39d07e347,259a69df1ae08bfa31e849741233d520,unavailable,2017-11-17 13:12:46,2017-11-17 13:50:33,,,2017-12-11 00:00:00
85e05c3c9aa9834518f35d4f286014be,1d07a80a15700b40cb15ff5870ee8b48,canceled,2018-08-28 08:18:22,,,,2018-10-10 00:00:00
38a86eb53c2309d6234fc9bad96331ac,82d98198f7fb1687858e03a5322e1621,canceled,2018-08-18 12:39:31,,,,2018-08-29 00:00:00
c5a468ae781ffb0ec6d36ae89fe512b0,ed7ef682569428c1afaf73b39a2f602b,canceled,2017-01-13 11:06:56,,,,2017-02-13 00:00:00
05e8a1fd3d354369a3de6e7230a3651f,6fc1bac3e55ec9c69f1f65253026ffdb,unavailable,2018-02-16 16:54:07,2018-02-16 17:10:47,,,2018-03-12 00:00:00
2dd5bcfb8c66b22a80ffe45078eb2a99,eb55392e91ca4fb066e8c3d099400dd1,unavailable,2017-03-06 21:31:42,2017-03-06 21:45:13,,,2017-03-29 00:00:00
d1b4fc9a8c1207433519a8ec52e2d03f,f9a6bf8bc89af704ecd48975eff11800,canceled,2018-05-08 10:05:26,2018-05-08 10:31:28,,,2018-05-16 00:00:00
9d4e334ddde795cd4fbee24dc4b68cfe,63531fc8d878fe9a0ac4fd07a4d8a7b1,unavailable,2017-11-27 16:03:51,2017-11-29 16:22:32,,,2017-12-22 00:00:00
f63be24880200ae32aa24f5b458a3dc3,a6954f48f5d8a0dcbad1a0921109cb56,unavailable,2017-01-27 13:39:53,2017-01-27 14:31:44,,,2017-03-16 00:00:00
2bb02fdf5637a68cd5d13c78c37c3376,8c468917b274857623298a1627369866,canceled,2018-08-09 10:55:10,,,,2018-08-17 00:00:00
b842e9225252d13f6af62ff4508d7c43,d9a4b5aa53433b592bdea6b33f44a8e8,unavailable,2017-08-02 22:17:16,2017-08-02 22:30:14,,,2017-08-15 00:00:00
f2a335c81aebf64a9a4309436e7af4a8,cca8b12b9e669afd8a28ff57fd5c5e75,unavailable,2017-06-05 17:16:12,2017-06-05 17:30:06,,,2017-06-28 00:00:00
50428fc6ef58fd5cebf433ef7f06be0d,7dab920e35ce0d5b1139e8999423fcc1,unavailable,2017-12-04 23:10:03,2017-12-05 10:30:43,,,2017-12-27 00:00:00
8a20e2954602a0738f264299255fd5af,36ecc6ff2c4a59fd150e9524b12b9259,unavailable,2017-12-27 22:41:49,2017-12-27 23:30:57,,,2018-01-22 00:00:00
2de47e473306065fb0cd0322d8d9952b,fcba0880d404156b4c9d6361b68f16af,unavailable,2017-10-25 13:15:01,2017-10-25 13:29:04,,,2017-11-16 00:00:00
3a0b1b5c52367a68f9deab55f3464a14,35162935be1761d5f1fe05a66870794e,unavailable,2018-03-19 16:22:05,2018-03-19 17:29:41,,,2018-05-10 00:00:00
6f04a69509e62866b1837e6a4f22c47f,a20d6adbad4402ec49b426fb65e5700a,unavailable,2017-06-12 12:04:09,2017-06-13 04:30:37,,,2017-07-05 00:00:00
5226f1a731e8a1215da5e1bea64e2130,3489fb03bfa99335c385df8b863a701b,canceled,2016-10-10 09:51:13,2016-10-18 15:19:11,,,2016-11-18 00:00:00
2b3d870a4d670c91f15668cea4fe3aa5,a897d52db6440afe445137c35a4add64,unavailable,2018-01-15 14:32:42,2018-01-15 14:50:13,,,2018-01-30 00:00:00
b5359909123fa03c50bdb0cfed07f098,438449d4af8980d107bf04571413a8e7,created,2017-12-05 01:07:52,,,,2018-01-11 00:00:00
9380c59012c11f49c549ef8dffef1367,07838708499d3eb9da748cb10b8ddf0a,canceled,2018-08-15 11:05:44,,,,2018-09-21 00:00:00
d9091cd1d6e36cfcebc8b01aab81eff8,f58997d56b1cf164d4fb0518c0574422,unavailable,2018-01-04 11:30:24,2018-01-04 11:39:32,,,2018-02-02 00:00:00
9b932dca249f9971b86dde2f2d7ad412,882b44646ab3f186597b1622a9443ff9,unavailable,2017-11-20 17:08:43,2017-11-20 17:26:54,,,2017-12-07 00:00:00
c24b8b41e6857d59a27f2b150bb669d9,b84ee32cfcdb1695b4638a90864e9f96,unavailable,2018-03-14 08:45:03,2018-03-15 03:16:17,,,2018-04-06 00:00:00
35dc5c3a87f9e9cf93676b98d4bc35a2,be59c56551fe3cef6d7019c7ab1fddb0,unavailable,2017-02-14 14:26:02,2017-02-14 14:35:22,,,2017-03-15 00:00:00
30cdf125a8d4f89d00dee4b9af9194ee,91923b65b54ca037b3bb73ea40de36dd,unavailable,2017-12-08 15:34:33,2017-12-08 15:52:48,,,2018-01-12 00:00:00
4317fe882d992cda2fb3d51baeb2751c,fe3a61bdb29c2b230185ba088ac71486,unavailable,2017-10-07 11:51:46,2017-10-07 12:07:44,,,2017-11-08 00:00:00
0bde826daa0bd10393e958cf5d69dd26,dc9e4413d260758a6e889a0f87aefa7d,unavailable,2017-02-04 10:28:25,2017-02-07 04:10:23,,,2017-03-01 00:00:00
672ab3776d5b25e586521469609ae774,8c8b3a28c07f67148f86f297604b9875,canceled,2017-05-10 11:52:51,,,,2017-05-26 00:00:00
3438960569bf3e42fa63f8e7bab0ac03,521896033ed628472193e3adccf722e4,unavailable,2018-08-02 15:28:32,2018-08-02 15:43:56,,,2018-08-10 00:00:00
12e5a909c18964acada1ce9a760d9afe,bb70ba0acc9ac14d6ba0356f598f4bb0,unavailable,2017-03-23 23:41:40,2017-03-24 15:05:33,,,2017-04-12 00:00:00
ad0f5b61c49281e7ccac5a986968f347,2c0eaa1df8f0066e0d344cf609f8fc9b,unavailable,2018-07-24 09:26:34,2018-07-25 04:10:09,,,2018-08-03 00:00:00
127f8f54e84665683a3c9bde5b3e768c,1396bd8f880391136e575e2176f68157,unavailable,2018-02-08 18:26:32,2018-02-08 19:01:40,,,2018-03-06 00:00:00
d200a7526c6d29e8c2742a0bff8cff14,ce976f549c104536bfe1468454154b35,unavailable,2017-05-04 15:19:42,2017-05-06 02:15:13,,,2017-05-29 00:00:00
31c6c41e2949f1a20c6f8e60ac17d4fe,86c608f34ba6e73337c7fb6bb4db336b,unavailable,2017-03-21 23:15:29,2017-03-21 23:15:29,,,2017-04-10 00:00:00
648637c544f762334d4ce9bbe88ebe21,9df7ac1b5662e707e172cdb698820360,unavailable,2017-11-09 22:40:17,2017-11-09 22:50:29,,,2017-11-29 00:00:00
dba5062fbda3af4fb6c33b1e040ca38f,964a6df3d9bdf60fe3e7b8bb69ed893a,created,2018-02-09 17:21:04,,,,2018-03-07 00:00:00
8347204e1ae41b2ad30899fa41a0a889,67e68659e454ee97821ddb96f4b91c11,unavailable,2017-03-03 23:49:03,2017-03-04 01:33:07,,,2017-03-22 00:00:00
87ae60ef8b08ae0e5f903cacb53a6904,fea4d57ed3a45455f89c25ef3dae8ee8,canceled,2018-09-11 16:45:54,,,,2018-09-26 00:00:00
809a282bbd5dbcabb6f2f724fca862ec,622e13439d6b5a0b486c435618b2679e,canceled,2016-09-13 15:24:19,2016-10-07 13:16:46,,,2016-09-30 00:00:00
6178d892fe5eef77fb756aed59b758bd,4d4200b96b8a9f6d9c8dabbc0e47e028,unavailable,2018-01-15 14:08:28,2018-01-15 14:19:28,,,2018-02-07 00:00:00
feae5ecdf2cc16c1007741be785fe3cd,ca05f8b53b1ad2a64bf34baa8aa7f4f6,unavailable,2017-11-11 16:41:06,2017-11-11 16:56:15,,,2017-11-27 00:00:00
651a89e11653d8df43a624a903fe0f5e,e536e3de6a1ac1c527acb004f4120d81,canceled,2017-06-06 20:31:46,,,,2017-06-29 00:00:00
996316cf1b7d0bf4a95a9b5f81d7f22a,6db0a04691d445170c02d01966e8b083,unavailable,2017-09-25 21:50:25,2017-09-27 02:49:19,,,2017-10-10 00:00:00
e744792a1abc89d92d36e086697eaf97,b3b41a1b2f4447baf0ff13137fb8d088,unavailable,2017-03-06 21:28:55,2017-03-08 03:30:17,,,2017-03-29 00:00:00
947e9c6bfd83a06953c420ef92d3da6e,2737211835d5ea370af15ee145f7840c,canceled,2018-08-15 15:13:32,,,,2018-08-28 00:00:00
4ffaf2cdcc432ea3cd8ae0ab7a789cb0,d505c458ae00e3745b5fe126f21c4e25,unavailable,2018-01-30 10:25:41,2018-01-30 10:55:52,,,2018-02-20 00:00:00
04770bff63a120fbf0eea1f62b84f8f0,830ed363f26a7624bd458c1931d348ea,unavailable,2017-02-01 21:07:12,2017-02-01 21:15:18,,,2017-03-10 00:00:00
a91fed0c79559403d648c1161a2d8500,d216a2192cf1da83e57ef65366823a04,unavailable,2017-10-30 11:46:41,2017-10-30 12:06:58,,,2017-11-10 00:00:00
97b22dcad89f4916db427544e655d1b2,a746c825432e5eaf2b8eeece33ca54b7,unavailable,2017-05-15 10:57:13,2017-05-17 04:02:11,,,2017-05-24 00:00:00
0e6dbbc7484dc1ee0392c9ca801035c2,90f65e1539426f18ab1941841d728c72,canceled,2018-03-01 22:40:51,,,,2018-03-23 00:00:00
d7a2d4a7a03831ac687a53e339593570,65a785a36616bb42c2ccc8af733fc72c,unavailable,2017-03-03 18:15:37,2017-03-03 18:25:18,,,2017-03-29 00:00:00
629a524cbbd0a42a04f87ad39648d4ca,113ccf9504bda6180e498d862b8e9815,unavailable,2018-07-12 20:26:19,2018-07-13 20:25:14,,,2018-08-08 00:00:00
bac8ca7a0aea7f37457fb19140d2c5fb,fdfbe88380f4eec04babf18396a62e6a,unavailable,2018-01-04 11:42:53,2018-01-04 15:27:22,,,2018-01-22 00:00:00
68664ce4c84bcf1e6682d90992c7504d,fdce8fd151f9263bb677e873409843dc,unavailable,2018-03-01 09:33:06,2018-03-01 09:56:03,,,2018-03-15 00:00:00
ecb1a8e8b5c6316fe7891f7b556fee28,e14de304ff77ad69b22fc75b5e6c9e69,unavailable,2017-02-07 00:18:03,2017-02-08 03:25:31,,,2017-03-16 00:00:00
3859aef969659dcc5439967f8ffbbc07,8210d3d4c6ffbe4d7cbe7aa1f0e73f00,unavailable,2017-07-12 08:13:51,2017-07-13 07:23:36,,,2017-08-03 00:00:00
92acd9b1e9af0117eee9aa972e0a4841,e9be7eb31a9fc54d1ae7abc6c3595ac3,unavailable,2017-11-22 20:57:12,2017-11-22 21:07:31,,,2017-12-13 00:00:00
7533138abe254f5d3856101e4a21e5f2,5164e21ce84142db5439f4ae25f579a5,unavailable,2017-11-17 19:42:36,2017-11-17 20:35:41,,,2017-11-30 00:00:00
607cf95d7f8a8c1590f421fecdf0d95c,b1f66681b5134dc6670fc734a832e94c,unavailable,2017-11-15 18:34:26,2017-11-15 18:50:35,,,2017-12-12 00:00:00
45daa18f4e3e34c727128f6a775fff95,3aecaefcdaecb42530fd1efe4becc883,unavailable,2018-01-07 13:49:11,2018-01-07 13:57:21,,,2018-02-05 00:00:00
6338011716bfe53b960847be47479662,74671791c2cc61942ae043b7da20b07c,unavailable,2017-11-16 12:28:25,2017-11-16 12:56:02,,,2017-11-29 00:00:00
90e258ad907d8401c4f1107ea9e55f1b,358a7b26ad67e3a183c191ed367e64b3,unavailable,2017-09-25 16:03:27,2017-09-25 16:15:19,,,2017-10-31 00:00:00
4ffd41fadb59bd398d869be78f1b2be3,cb3f24783eb4c4a37cfd6e35b41f3e4c,unavailable,2018-03-26 09:37:59,2018-03-26 21:47:35,,,2018-04-10 00:00:00
62492d216bd7ca39cab1f24109b6bfd7,0eeef532854817bddb1fe6fea6c20b6b,unavailable,2017-11-05 08:26:50,2017-11-09 16:07:14,,,2017-11-30 00:00:00
2636a02ee7de9590df86a4c24b739c49,1fd1e40209824b4d0782d64047b915fb,unavailable,2017-06-29 09:10:37,2017-06-30 09:23:08,,,2017-07-27 00:00:00
186d3cd768be1890d832106f914ba37c,07b0857255ede98368d11c60ae263bfa,canceled,2017-06-09 10:16:21,,,,2017-07-05 00:00:00
8603de8fb5551ed7faf81d2a31b8bf0e,0037d14e53af1d555a582504a4058f4c,unavailable,2017-06-11 17:40:22,2017-06-11 17:55:17,,,2017-07-05 00:00:00
a6f980db92567852107fe54fa64726f2,f7e9bfeb793e02ca1a2fbadb9e1f4a69,unavailable,2017-10-28 10:33:24,2017-10-28 10:45:51,,,2017-11-24 00:00:00
208edba34ba9cf8d8f603672e1966b75,41b48c909c686ce16083f7912ba43196,unavailable,2017-05-08 17:41:44,2017-05-13 20:32:52,,,2017-06-06 00:00:00
c038b4c610ae79ae8e3d191f7293fbae,f678799cf04c0c8c731552419b6a03cb,unavailable,2017-02-01 13:56:13,2017-02-02 02:41:20,,,2017-03-01 00:00:00
294b367987f073eb316ecef17f1078a0,b2faeb7f4e8636d79e2059983c5e6cd0,unavailable,2017-09-22 10:00:20,2017-09-22 10:15:10,,,2017-10-19 00:00:00
ebcb685bc1704615fc22e5a0b73f2dc7,a4747f37f033452617ad330896f582c6,unavailable,2017-05-24 19:10:03,2017-05-26 02:35:26,,,2017-06-13 00:00:00
9566b36fbba7756a79b5d2cba4e058d9,6c60cba0b553924964bcbf588c7fec36,unavailable,2017-07-10 16:47:00,2017-07-13 10:04:11,,,2017-07-21 00:00:00
498081e5523106ea57b698fb881fb1c8,d894f02e84fea96e3008412ccaa861d5,unavailable,2017-05-16 17:26:24,2017-05-16 17:35:18,,,2017-06-09 00:00:00
2e9d8db9e132a9b5e1236618b7e8ef4a,51c6f517f4492a9c2ab4153e998b018e,canceled,2018-08-09 18:42:38,,,,2018-09-04 00:00:00
5d9e1e0e7084f2f9e90a7069e64cba61,5a0e3721a8ca7e273f07af1ead76605e,canceled,2017-11-05 13:58:19,,,,2017-11-17 00:00:00
2c44ef48e157c9a43e9998da9a3248bd,1b38122bd6186b187d3af336471189e8,unavailable,2017-07-17 15:43:37,2017-07-18 06:35:14,,,2017-08-18 00:00:00
0e64b89242bbb62b8ea29c57fc8073fb,8383f6013f8c865be8aa873dce7f43a1,unavailable,2017-11-23 10:53:08,2017-11-23 11:08:21,,,2017-12-20 00:00:00
e2a5a9157ae607d38cdb1593f74c0686,f81114079f5dbe4fd576d9f5a0c243fc,unavailable,2017-11-24 13:40:14,2017-11-24 16:16:30,,,2017-12-13 00:00:00
8ad27f298f11ab1248784468b3fa24e0,a5b99bf549cd3aebde88c53e7fb9f70a,unavailable,2018-05-07 15:27:22,2018-05-09 04:31:31,,,2018-05-24 00:00:00
03227bf7c543bbee4efa38bb6c6763c8,416d631088217221eb0b4c18b9b8992f,unavailable,2017-09-08 17:57:39,2017-09-08 18:15:20,,,2017-09-25 00:00:00
252788350f9dad30b31847845fe119fe,43c2e0c2bffdba58e569a9cf02d9b508,canceled,2017-04-23 14:58:37,,,,2017-05-23 00:00:00
9a209e12ca9ee385ad1ce1510ecfd6fc,1e4d36637a15225a983ee62a35fe577a,unavailable,2018-05-12 16:03:28,2018-05-15 04:15:20,,,2018-05-29 00:00:00
9a8fb2a3a77dab1c301506cd5af2e845,bfdbe6cffc004496c3db4b194181d3d5,unavailable,2017-07-26 08:37:07,2017-07-26 08:50:16,,,2017-08-08 00:00:00
5837a2c844decae8a778657425f6d664,31dd055624c66f291578297a551a6cdf,unavailable,2017-07-17 22:11:13,2017-07-17 22:23:46,,,2017-08-17 00:00:00
bd35b677fd239386e9861d11ae98ab56,ad2eb5d02c0808bcd8743117f6383cf6,canceled,2018-09-17 17:21:16,,,,2018-10-01 00:00:00
b642a3e08bfd10119c9b7e948c936e93,f623e071624706724ec88fbb991b6833,canceled,2017-02-03 01:03:44,,,,2017-03-06 00:00:00
0cafd6a7576a6aae0f891008a87f1546,c758396a502648cb2e77ef06e0807a00,unavailable,2017-01-20 10:31:53,2017-01-20 10:45:12,,,2017-02-22 00:00:00
00d0ffd14774da775ac832ba8520510f,a2f3de2a0a84803cef018776a2e76c9b,canceled,2017-12-23 22:25:00,,,,2018-01-19 00:00:00
2ddc0120a9ee5d965a08b68f6a3e2885,5820efa64bd8d85cb4c4e67eeb40a6b9,unavailable,2017-09-24 00:24:28,2017-09-26 03:28:33,,,2017-10-10 00:00:00
aeef968fdf13e92d3b80306d114ed681,f4057fb491fa03913c1affbf370cf24f,unavailable,2017-03-02 13:39:49,2017-03-02 13:50:19,,,2017-03-21 00:00:00
084d2c70d33f8b9a1e21393471844591,65b3d39ada427bd2eb9747ba626036a9,unavailable,2017-05-16 21:56:29,2017-05-16 22:05:12,,,2017-06-05 00:00:00
60260cf275316912451558bb743bbfc7,9bba7a44753204629a5884736b7d5c74,unavailable,2017-06-27 10:51:39,2017-06-27 11:11:16,,,2017-07-17 00:00:00
93274b931b5771bd02154c9b716168ba,0d6ea3b6f1bf6ef08e6b60ce23db077b,canceled,2018-05-08 10:13:06,2018-05-08 10:31:32,,,2018-05-25 00:00:00
08ea65e91550ee222548404d16eb06b4,10991df83f792039271d758081a2aca8,unavailable,2017-11-14 23:59:15,2017-11-17 04:15:38,,,2017-12-04 00:00:00
63802c52ced9ff923c962ecbf4b3a2a2,8424f98d9254ad85c24141f3cd2fe8c5,canceled,2017-12-03 11:32:32,,,,2017-12-26 00:00:00
a0c1b0545665f839199e53177bc639f7,866945c325644a98b1356b2b50663c05,unavailable,2017-11-23 23:03:25,2017-11-24 00:09:29,,,2017-12-15 00:00:00
8c0ba0ee5bf1417ede40de0a3621f727,54ad906d580b519997fe18d8420acdd1,unavailable,2017-09-29 13:23:03,2017-09-29 13:35:21,,,2017-10-17 00:00:00
e7e4ea34d176d9efab560f0db16925fb,03c19066495ef91f92b31005d5c4cccc,unavailable,2017-11-30 06:57:07,2017-11-30 07:16:58,,,2017-12-18 00:00:00
151e44f3dd461fe0838b6f59f884749f,4874fe3c17665962a71cdcdf3f9cd9a0,unavailable,2018-02-22 16:06:11,2018-02-24 02:55:40,,,2018-03-19 00:00:00
8c8527960c6b98fe66936cff2603d394,7b7e1565386ae5a382118296494338ab,unavailable,2017-07-03 09:12:25,2017-07-03 09:25:11,,,2017-07-14 00:00:00
64a58e424494f1f8ed5895885b9dfe16,35c4894c0ac3f346ebe6bb4eafe572b7,unavailable,2017-10-23 13:19:27,2017-10-23 13:28:24,,,2017-11-03 00:00:00
0a472c47d928bf4cd8b6a7a30345eeb7,8762d94c493b70216cd453ea2320234e,canceled,2018-08-30 10:14:00,,,,2018-10-02 00:00:00
569d43a54c364df5b367ab33e96eacf0,de67b8bed7fa293d54466d66bdaadc62,unavailable,2017-10-31 08:50:06,2017-10-31 09:06:23,,,2017-11-08 00:00:00
6d928ae5792f61a71bb3e3e528bf4a28,d9d61633a0d9de07e5224885bbae0c7a,unavailable,2017-05-06 14:18:42,2017-05-06 14:25:22,,,2017-06-02 00:00:00
95251874fe384d74df990ccb85bea4ab,ef872dc5ea12abe6c43728f4a6015a39,unavailable,2017-07-05 13:55:19,2017-07-05 17:38:16,,,2017-08-10 00:00:00
ccd4eb95e68cb64e666ddcb84f8dfb1e,daac514ffdd2cc0cda0e9686c63a9cad,canceled,2018-03-05 22:57:35,,,,2018-03-21 00:00:00
6a30e349ceba14fcd64f13c3fd62aed3,3a011cc7716b214b68664fa2a3283d79,unavailable,2018-03-10 01:56:16,2018-03-10 02:09:37,,,2018-04-12 00:00:00
c47e4de55f6735f7ddc4c6026769d569,d3f8f35f89101277e688d1965dca40b3,unavailable,2018-02-28 17:29:34,2018-02-28 17:49:45,,,2018-03-13 00:00:00
f0f94b7c7548150f33f5d9e7597d396f,cb5a3d3dea83e4200af551141613ddab,unavailable,2018-05-25 19:17:35,2018-05-25 19:38:35,,,2018-06-19 00:00:00
b4ec6d93789e37e779f86f3b7a9982e5,a79c3eb63791c42b3c065e2f942d84e5,unavailable,2017-10-10 09:25:47,2017-10-10 09:35:32,,,2017-10-30 00:00:00
752c0993c4993edea8eac33fda648244,a1bf5849a8b9f1535ddce758f6c0c41e,unavailable,2017-11-22 13:44:56,2017-11-22 13:53:30,,,2017-12-04 00:00:00
23fdd0e16ad79ceab4e5f407772d64fa,f915ff705480d8952c4e91371c39e95e,unavailable,2017-03-20 15:29:38,2017-03-20 15:29:38,,,2017-04-19 00:00:00
d8198b1933966d7baf7a7d758bdde142,24eab5309a4f60346c0fe93388afe166,unavailable,2017-08-09 13:34:56,2017-08-11 04:30:25,,,2017-08-29 00:00:00
ca9d82b594244464dddfac0959180268,f02b2fdb876bcf76b53082baed71b52e,unavailable,2017-08-09 12:26:30,2017-08-11 04:26:11,,,2017-09-13 00:00:00
a84212c880e5635e2a0888ba25c027c7,c9f3088ce9c367359bf7c688da45a639,unavailable,2018-05-11 15:25:59,2018-05-11 15:38:11,,,2018-05-24 00:00:00
940018724d5c0c1847f642dc1d8d0ea2,f0c28fc86c8f71812a74ea225c8fda1c,unavailable,2018-04-19 14:23:49,2018-04-19 14:35:41,,,2018-04-27 00:00:00
e9f308c243d53135de5a481bf3a9cb86,c5278def2d7c1e27ac0a75b3c7ee783d,unavailable,2018-02-10 11:14:30,2018-02-11 11:10:23,,,2018-02-26 00:00:00
eb3c2af8fb549b98c453e7bfb641da91,9323fd17ec223b6127816f5a6b2e99bf,unavailable,2017-05-09 09:37:25,2017-05-09 09:55:25,,,2017-06-05 00:00:00
